X;Y;calle;tipocalle;angulo;tipo
729463.903;4372138.53299999982;MARINO SIRERA;C/;68;1
729118.508;4366978.161;MARINO VILLAMIL;C/;283;1
729102.418;4367048.432;MARINO VILLAMIL;C/;284;3
729096.733;4367069.773;MARINO VILLAMIL;C/;287;3
729092.355;4367086.194;MARINO VILLAMIL;C/;283;3
723628.642;4371610.872;MARIO ARISTOY;C/;0;0
723675.548;4371601.622;MARIO ARISTOY;C/;0;0
726718.419;4371123.131;MARIOLA;C/;242;1
721661.586;4375698.16399999987;MARISCAL FOCH;C/;21;4
724821.133;4370504.872;MARQUES DE BELLET;C/;321;1
724855.908;4370476.201;MARQUES DE BELLET;C/;319;1
724855.908;4370476.201;MARQUES DE BELLET;C/;319;1
725000.133;4370384.622;MARQUES DE BELLET;C/;166;4
724912.347;4370428.77599999961;MARQUES DE BELLET;C/;141;4
724912.347;4370428.77599999961;MARQUES DE BELLET;C/;141;4
725393.488;4372875.354;MARQUES DE BUSIANOS;C/;318;1
724758.513;4371100.369;MARQUES DE CAMPO;C/;149;4
725250.869;4373262.12899999972;MARQUES DE CARO;C/;259;4
725237.99;4373189.115;MARQUES DE CARO;C/;260;4
725853.592;4372557.358;MARQUES DE DOS AGUAS;C/;264;1
725858.431;4372600.35599999968;MARQUES DE DOS AGUAS;C/;263;1
724306.063;4371385.84;MARQUES DE ELCHE;C/;0;0
724251.577;4371314.625;MARQUES DE ELCHE;C/;0;0
724286.202;4371346.62;MARQUES DE ELCHE;C/;240;1
729444.808;4372791.17399999965;MARQUES DE GUADALEST;C/;351;1
729559.41;4372773.73199999984;MARQUES DE GUADALEST;C/;352;1
729505.067;4372781.98599999957;MARQUES DE GUADALEST;C/;351;1
729380.912;4372800.875;MARQUES DE GUADALEST;C/;352;1
724319.725;4377148.46399999969;MARQUES DE LACONI;C/;67;2
724304.773;4377113.848;MARQUES DE LACONI;C/;66;3
724290.334;4377081.1;MARQUES DE LACONI;C/;66;3
727202.031;4370549.388;MARQUES DE LOZOYA;C/;300;2
725659.197;4375005.84499999974;MARQUES DE MONTORTAL;C/;108;1
725720.355;4374817.35699999984;MARQUES DE MONTORTAL;C/;108;1
725674.729;4374957.84499999974;MARQUES DE MONTORTAL;C/;108;1
725695.509;4374893.846;MARQUES DE MONTORTAL;C/;108;1
725740.664;4374754.596;MARQUES DE MONTORTAL;C/;108;1
725759.1;4374697.562;MARQUES DE MONTORTAL;C/;108;1
725618.448;4375131.34499999974;MARQUES DE MONTORTAL;C/;108;1
725644.403;4375051.341;MARQUES DE MONTORTAL;C/;108;1
725583.612;4375240.53699999955;MARQUES DE MONTORTAL;C/;107;1
724068.118;4373152.08;MARQUES DE SAN JUAN;C/;161;2
723742.838;4372999.71399999969;MARQUES DE SAN JUAN;C/;196;2
723869.768;4373050.882;MARQUES DE SAN JUAN;C/;31;4
724002.25;4373129.11;MARQUES DE SAN JUAN;C/;32;4
723947.897;4373096.93099999987;MARQUES DE SAN JUAN;C/;30;4
725635.396;4371992.359;MARQUES DE SOTELO;C/;265;2
725644.146;4372081.359;MARQUES DE SOTELO;C/;264;2
733021.883;4354421.051;MARQUES DE VALLTERRA;C/;46;1
732998.552;4354434.375;MARQUES DE VALLTERRA;C/;227;4
733027.935;4354446.454;MARQUES DE VALLTERRA;C/;134;4
733013.674;4354450.62;MARQUES DE VALLTERRA;C/;47;9
732994.91;4354458.273;MARQUES DE VALLTERRA;C/;316;9
733011.174;4354463.536;MARQUES DE VALLTERRA;C/;315;9
733051.373;4354459.278;MARQUES DE VALLTERRA;C/;271;9
733044.416;4354440.98;MARQUES DE VALLTERRA;C/;30;9
733074.552;4354458.273;MARQUES DE VALLTERRA;C/;29;3
724776.872;4371579.451;MARQUES DE ZENETE;C/;209;1
724977.206;4371693.614;MARQUES DE ZENETE;C/;210;1
724875.702;4371635.676;MARQUES DE ZENETE;C/;210;1
726567.484;4372015.75299999956;MARQUES DEL TURIA;C/;31;1
726053.62;4371736.552;MARQUES DEL TURIA;C/;299;1
726223.231;4371833.62299999967;MARQUES DEL TURIA;C/;300;1
726139.13;4371784.642;MARQUES DEL TURIA;C/;300;1
726118.454;4371753.055;MARQUES DEL TURIA;C/;30;1
726378.446;4371905.4;MARQUES DEL TURIA;C/;30;1
726288.851;4371853.03699999955;MARQUES DEL TURIA;C/;31;1
726203.182;4371802.27699999977;MARQUES DEL TURIA;C/;31;1
726473.466;4371961.047;MARQUES DEL TURIA;C/;30;1
726591.085;4372050.05599999987;MARQUES DEL TURIA;C/;299;1
726033.599;4371704.81599999964;MARQUES DEL TURIA;C/;31;1
726308.933;4371884.426;MARQUES DEL TURIA;C/;300;1
726687.927;4372084.256;MARQUES DEL TURIA;C/;29;1
726403.522;4371939.455;MARQUES DEL TURIA;C/;298;1
726499.683;4371995.609;MARQUES DEL TURIA;C/;301;1
726272.413;4371881.96899999958;MARQUES DEL TURIA;C/;211;4
726670.38;4372116.382;MARQUES DEL TURIA;C/;211;4
725997.702;4371701.75;MARQUES DEL TURIA;C/;119;4
726550.385;4372045.213;MARQUES DEL TURIA;C/;212;4
726186.359;4371831.65199999977;MARQUES DEL TURIA;C/;210;4
726080.925;4371751.956;MARQUES DEL TURIA;C/;118;4
726052.156;4371755.603;MARQUES DEL TURIA;C/;210;4
725962.856;4371699.872;MARQUES DEL TURIA;C/;212;4
726430.76;4371955.34499999974;MARQUES DEL TURIA;C/;119;4
726631.665;4372072.875;MARQUES DEL TURIA;C/;121;4
726166.31;4371800.30599999987;MARQUES DEL TURIA;C/;120;4
726456.977;4371989.90799999982;MARQUES DEL TURIA;C/;210;4
726337.141;4371900.853;MARQUES DEL TURIA;C/;120;4
726101.601;4371783.542;MARQUES DEL TURIA;C/;209;4
726362.217;4371934.90799999982;MARQUES DEL TURIA;C/;210;4
726526.784;4372010.91;MARQUES DEL TURIA;C/;121;4
726252.331;4371850.58;MARQUES DEL TURIA;C/;119;4
726017.724;4371733.48699999973;MARQUES DEL TURIA;C/;213;4
724257.014;4375565.143;MARQUESA PATERNA DEL CAMPO;C/;131;2
724355.473;4375450.49299999978;MARQUESA PATERNA DEL CAMPO;C/;130;2
724307.332;4375506.59499999974;MARQUESA PATERNA DEL CAMPO;C/;311;4
725478.033;4372861.222;MARSELLA;C/;0;0
727401.166;4371426.40099999961;MARTI DOMINGUEZ BARBERA (PERIODISTA);C/;250;1
729338.904;4372142.68499999959;MARTI GRAJALES;C/;355;1
729284.432;4372147.048;MARTI GRAJALES;C/;356;1
729376.603;4372161.161;MARTI GRAJALES;C/;275;1
729397.551;4372137.98699999973;MARTI GRAJALES;C/;356;1
729442.341;4372128.383;MARTI GRAJALES;C/;308;1
729418.453;4372157.814;MARTI GRAJALES;C/;85;1
729339.67;4372185.03299999982;MARTI GRAJALES;C/;177;4
729397.496;4372180.89;MARTI GRAJALES;C/;175;4
729449.191;4372176.485;MARTI GRAJALES;C/;175;4
729289.027;4372186.95299999975;MARTI GRAJALES;C/;180;4
726240.081;4371640.858;MARTI;C/;121;4
726188.182;4371728.445;MARTI;C/;120;4
729149.266;4366500.22;MARTI;C/;197;3
724352.086;4372389.863;MARTIN EL HUMANO;C/;120;2
724404.154;4372302.36799999978;MARTIN EL HUMANO;C/;301;4
724478.584;4372178.614;MARTIN EL HUMANO;C/;301;4
725630.494;4372686.10599999968;MARTIN MENGOD;C/;0;0
725606.557;4372657.60599999968;MARTIN MENGOD;C/;0;0
733700.295;4353672.579;MARTINET;C/;294;1
733737.806;4353588.23599999957;MARTINET;C/;294;1
724803.303;4371518.66299999971;MARTINEZ ALOY;C/;0;4
729262.557;4370049.779;MARTINEZ BAGUENA (COMPOSITOR);C/;350;4
729319.689;4370045.23;MARTINEZ BAGUENA (COMPOSITOR);C/;172;4
729358.126;4370039.727;MARTINEZ BAGUENA (COMPOSITOR);C/;171;4
725850.359;4372033.508;MARTINEZ CUBELLS;C/;0;0
726365.493;4372148.85;MARTINEZ FERRANDO;C/;0;0
723093.842;4379780.087;MARTIRES;C/;302;1
723120.186;4379761.35699999984;MARTIRES;C/;83;4
725147.61;4371475.615;MARVA;C/;158;1
724985.843;4371536.07199999969;MARVA;C/;158;1
725048.461;4371510.704;MARVA;C/;158;1
723110.246;4375090.007;MASALAVES;C/;187;3
729469.029;4380698.195;MASALFASAR;C/;93;2
729621.767;4369744.079;MASCARAT;C/;216;4
734883.662;4351289.502;MASCARON;C/;354;1
734748.911;4351302.30399999954;MASCARON;C/;353;1
734840.069;4351293.403;MASCARON;C/;355;1
734793.922;4351297.798;MASCARON;C/;354;1
734944.895;4351285.423;MASCARON;C/;357;1
734715.591;4351317.91199999955;MASCARON;C/;2;1
725126.484;4371309.616;MASCOTA;C/;0;0
720978.649;4382016.653;MASIAS DISEMINADAS;C/;26;9
720608.757;4382211.77599999961;MASIAS DISEMINADAS;C/;282;9
720983.372;4382114.991;MASIAS DISEMINADAS;C/;101;9
720900.137;4382269.444;MASIAS DISEMINADAS;C/;241;9
721079.901;4382023.03799999971;MASIAS DISEMINADAS;C/;8;9
727099.594;4374186.34499999974;MASQUEFA;C/;0;0
727104.969;4374224.34499999974;MASQUEFA;C/;0;0
727171.937;4374776.358;MASQUEFA;C/;84;1
727159.792;4374747.53699999955;MASQUEFA;C/;344;1
727154.776;4374733.87799999956;MASQUEFA;C/;342;4
727149.044;4374574.66199999955;MASQUEFA;C/;263;4
727111.933;4374273.591;MASQUEFA;C/;262;4
727119.472;4374327.85599999968;MASQUEFA;C/;262;4
727160.353;4374667.792;MASQUEFA;C/;262;4
727165.743;4374712.96499999985;MASQUEFA;C/;265;4
727132.565;4374432.529;MASQUEFA;C/;263;4
727123.689;4374358.171;MASQUEFA;C/;262;4
727419.462;4374509.297;MASSALFASSAR;C/;83;3
724735.99;4378702.605;MASSAMAGRELL;C/;354;1
729432.304;4372714.496;MASSANASSA;C/;81;3
734830.643;4351393.92399999965;MASTIL;C/;138;4
734861.109;4351330.34499999974;MASTIL;C/;97;4
727367.379;4369255.939;MATADERO EN CORTS;C/;333;2
725343.457;4371845.11199999973;MATEMATICO MARZAL;C/;343;4
725514.755;4371793.671;MATEMATICO MARZAL;C/;343;4
725460.02;4371810.11099999957;MATEMATICO MARZAL;C/;343;4
725402.67;4371827.446;MATEMATICO MARZAL;C/;343;4
725843.845;4373685.10099999979;MATEO ESCRIVA;C/;273;4
724749.023;4370785.461;MATHEU Y SANZ;C/;334;4
724658.198;4370829.121;MATHEU Y SANZ;C/;335;4
726527.31;4371338.713;MATIAS PERELLO;C/;209;1
726723.862;4371454.35599999968;MATIAS PERELLO;C/;211;4
726484.029;4371313.213;MATIAS PERELLO;C/;211;4
726573.737;4371365.85699999984;MATIAS PERELLO;C/;210;4
726402.759;4371264.962;MATIAS PERELLO;C/;211;4
726663.862;4371418.85599999968;MATIAS PERELLO;C/;210;4
726328.62;4371221.443;MATIAS PERELLO;C/;211;4
727140.647;4372104.10099999979;MATILDE SALVADOR (COMPOSITORA);C/;0;0
723971.901;4371603.462;MATRIMONIO ALCANTARA RIOS;C/;0;0
726792.978;4367558.677;MATRONA CARMEN SOLER ALABAU;C/;352;2
726763.628;4367561.478;MATRONA CARMEN SOLER ALABAU;C/;355;2
726817.81;4367555.93499999959;MATRONA CARMEN SOLER ALABAU;C/;354;2
725142.796;4373598.86099999957;MAURO GUILLEN;C/;203;2
725048.982;4373549.92;MAURO GUILLEN;C/;210;2
727325.371;4367638.588;MAUROS;C/;262;2
727367.426;4367853.69199999981;MAUROS;C/;68;2
727233.684;4367676.78799999971;MAUROS;C/;352;2
727315.918;4367712.239;MAUROS;C/;75;2
727316.417;4367815.273;MAUROS;C/;172;9
727257.792;4367763.053;MAUROS;C/;342;9
727533.577;4373921.75;MAX AUB;C/;0;0
726115.967;4374123.09499999974;MAXIMILIANO THOUS;C/;351;2
725806.415;4374194.284;MAXIMILIANO THOUS;C/;348;2
725646.989;4374233.375;MAXIMILIANO THOUS;C/;345;2
726036.742;4374140.706;MAXIMILIANO THOUS;C/;342;2
725919.859;4374170.06;MAXIMILIANO THOUS;C/;347;2
725984.753;4374155.348;MAXIMILIANO THOUS;C/;347;2
729376.417;4370057.747;MAYOR DE NAZARET;C/;260;1
729382.125;4370087.97499999963;MAYOR DE NAZARET;C/;260;1
729411.48;4370242.74299999978;MAYOR DE NAZARET;C/;259;1
729380.875;4370081.22499999963;MAYOR DE NAZARET;C/;259;1
729430.094;4370339.473;MAYOR DE NAZARET;C/;259;1
729389.313;4370125.99199999962;MAYOR DE NAZARET;C/;259;1
729435.625;4370367.973;MAYOR DE NAZARET;C/;259;1
729363.309;4369981.471;MAYOR DE NAZARET;C/;260;1
729440.126;4370391.25899999961;MAYOR DE NAZARET;C/;259;2
729457.071;4370475.842;MAYOR DE NAZARET;C/;259;3
726243.223;4373576.546;MEDICO BALMIS;C/;341;2
725060.606;4370883.86799999978;MEDICO ESTEVE;C/;260;1
725041.549;4370771.86799999978;MEDICO ESTEVE;C/;80;4
723585.503;4373769.365;MEDICO RAMON TARAZONA;C/;300;4
724043.681;4373639.75899999961;MEDICO VICENTE TORRENT;C/;207;2
723981.379;4373603.85699999984;MEDICO VICENTE TORRENT;C/;212;2
723889.18;4373569.911;MEDICO VICENTE TORRENT;C/;9;4
723927.494;4373573.696;MEDICO VICENTE TORRENT;C/;4;4
725981.841;4372638.12;MEDINES;C/;0;0
725974.712;4372610.105;MEDINES;C/;0;0
726924.621;4367978.791;MEDIODIA;C/;331;1
730076.382;4372070.148;MEDITERRANEO;C/;19;1
730105.72;4372081.656;MEDITERRANEO;C/;27;1
729619.908;4372092.722;MEDITERRANEO;C/;357;2
729763.411;4372085.778;MEDITERRANEO;C/;357;2
729542.753;4372096.727;MEDITERRANEO;C/;357;2
729654.158;4372090.96899999958;MEDITERRANEO;C/;357;2
729576.315;4372094.97499999963;MEDITERRANEO;C/;357;2
729516.534;4372097.979;MEDITERRANEO;C/;358;2
729867.273;4372079.584;MEDITERRANEO;C/;356;2
729497.847;4372098.98099999968;MEDITERRANEO;C/;355;2
729688.001;4372089.217;MEDITERRANEO;C/;357;2
729721.907;4372087.71399999969;MEDITERRANEO;C/;358;2
729911.592;4372076.701;MEDITERRANEO;C/;356;2
729809.932;4372083.10099999979;MEDITERRANEO;C/;357;2
729600.408;4372093.723;MEDITERRANEO;C/;356;2
729472.268;4372100.77099999972;MEDITERRANEO;C/;356;2
729983.1;4372070.43099999987;MEDITERRANEO;C/;355;2
730050.424;4372064.433;MEDITERRANEO;C/;353;2
724056.762;4373654.38;MELCHOR HOYOS PEREZ;C/;0;0
726038.867;4375219.921;MELIANA;C/;346;4
728987.418;4379890.56099999975;MELIANA;C/;17;2
728986.163;4371183.513;MENDEZ NUÑEZ;C/;168;4
729166.692;4371146.74899999984;MENDEZ NUÑEZ;C/;169;4
729101.6;4371160.00399999972;MENDEZ NUÑEZ;C/;168;4
729240.16;4371131.74299999978;MENDEZ NUÑEZ;C/;168;4
728951.726;4371190.51599999983;MENDEZ NUÑEZ;C/;169;4
728886.478;4371203.798;MENDEZ NUÑEZ;C/;169;4
729070.287;4371166.257;MENDEZ NUÑEZ;C/;169;4
729026.975;4371175.01;MENDEZ NUÑEZ;C/;168;4
729974.327;4373822.524;MENDIZABAL;C/;174;4
729559.199;4373908.56599999964;MENDIZABAL;C/;172;4
729903.262;4373836.666;MENDIZABAL;C/;170;4
729713.158;4373874.724;MENDIZABAL;C/;163;4
729848.721;4373846.724;MENDIZABAL;C/;170;4
729655.348;4373890.73599999957;MENDIZABAL;C/;165;4
729602.828;4373902.182;MENDIZABAL;C/;173;4
729791.128;4373856.728;MENDIZABAL;C/;170;4
729747.718;4373864.227;MENDIZABAL;C/;170;4
725544.928;4372916.98099999968;MENDOZA;C/;0;0
724937.414;4373478.40199999977;MENENDEZ PIDAL;C/;215;1
724834.08;4373409.832;MENENDEZ PIDAL;C/;217;1
724881.936;4373432.41299999971;MENENDEZ PIDAL;C/;213;1
725087.99;4373561.239;MENENDEZ PIDAL;C/;210;1
724980.508;4373508.32699999958;MENENDEZ PIDAL;C/;215;1
724510.629;4373230.07299999986;MENENDEZ PIDAL;C/;204;4
724687.163;4373316.05599999987;MENENDEZ PIDAL;C/;208;4
724589.964;4373250.983;MENENDEZ PIDAL;C/;211;4
724404.997;4373181.27599999961;MENENDEZ PIDAL;C/;213;4
724401.209;4373168.25299999956;MENENDEZ PIDAL;C/;205;9
726766.56;4373377.349;MENENDEZ Y PELAYO;C/;161;4
726701.654;4373400.099;MENENDEZ Y PELAYO;C/;160;4
726898.372;4373331.848;MENENDEZ Y PELAYO;C/;161;4
727374.339;4373165.847;MENENDEZ Y PELAYO;C/;160;4
726820.84;4373358.849;MENENDEZ Y PELAYO;C/;162;4
727448.887;4373139.609;MENENDEZ Y PELAYO;C/;161;4
727305.277;4373189.847;MENENDEZ Y PELAYO;C/;161;4
727338.776;4373178.347;MENENDEZ Y PELAYO;C/;161;4
727126.264;4373252.149;MENENDEZ Y PELAYO;C/;161;4
727407.12;4373154.347;MENENDEZ Y PELAYO;C/;161;4
728331.332;4370856.358;MENORCA;C/;40;1
728672.31;4371165.491;MENORCA;C/;221;4
728432.021;4370966.56699999981;MENORCA;C/;220;4
728583.191;4371092.69699999969;MENORCA;C/;219;4
728313.858;4370865.717;MENORCA;C/;220;4
728599.903;4371088.031;MENORCA;C/;40;4
728453.095;4370961.36;MENORCA;C/;41;4
728749.441;4371231.14699999988;MENORCA;C/;220;4
728741.604;4371206.78799999971;MENORCA;C/;40;4
729290.872;4371350.87399999984;MERCADO NUEVO;C/;170;4
725387.708;4372777.00899999961;MERCADO;C/;0;0
725410.436;4372752.605;MERCADO;C/;0;0
725444.052;4372724.02199999988;MERCADO;C/;0;0
725490.952;4372681.751;MERCADO;C/;0;0
725544.025;4372585.10699999984;MERCADO;C/;0;0
725553.244;4372593.35699999984;MERCADO;C/;102;1
725510.736;4372638.621;MERCADO;C/;129;4
725545.9;4372520.85699999984;MERCED;C/;0;0
725559.493;4372516.35699999984;MERCED;C/;0;0
733486.902;4354080.195;MESANA;C/;222;2
725391.808;4373055.84399999958;MESON DE MORELLA;C/;0;0
725378.122;4373058.105;MESON DE MORELLA;C/;0;0
725363.404;4373060.355;MESON DE MORELLA;C/;0;0
724475.808;4377117.053;MESTRE DE BORBOTO;C/;170;1
724415.125;4377128.82299999986;MESTRE DE BORBOTO;C/;168;9
725600.071;4374817.346;MESTRE MARCAL;C/;198;4
725674.227;4374841.596;MESTRE MARCAL;C/;198;4
725792.54;4374880.346;MESTRE MARCAL;C/;198;4
725515.677;4374789.716;MESTRE MARCAL;C/;198;4
725736.665;4374862.096;MESTRE MARCAL;C/;198;4
726949.988;4371584.354;MESTRE RACIONAL;C/;210;4
726783.987;4371489.355;MESTRE RACIONAL;C/;210;4
726854.752;4371529.83;MESTRE RACIONAL;C/;210;4
728925.15;4372526.89;MESTRE RIPOLL;C/;0;0
728953.462;4372546.939;MESTRE RIPOLL;C/;0;0
728897.559;4372568.15099999961;MESTRE RIPOLL;C/;0;0
728913.127;4372613.137;MESTRE RIPOLL;C/;0;0
728921.032;4372634.68099999987;MESTRE RIPOLL;C/;0;0
728982.252;4372571.233;MESTRE RIPOLL;C/;0;0
727213.881;4370584.54;MESTRE VICENT BALLESTER FANDOS;C/;0;0
727264.831;4370613.967;MESTRE VICENT BALLESTER FANDOS;C/;0;0
727235.004;4370548.706;MESTRE VICENT BALLESTER FANDOS;C/;0;0
727247.928;4370584.46399999969;MESTRE VICENT BALLESTER FANDOS;C/;0;0
727286.193;4370578.71399999969;MESTRE VICENT BALLESTER FANDOS;C/;0;0
725739.776;4372841.355;MICALET;C/;0;0
725756.433;4372873.605;MICALET;C/;0;0
726610.526;4372944.60099999979;MICER MASCO;C/;162;4
727039.65;4372801.44099999964;MICER MASCO;C/;162;4
726859.924;4372861.75899999961;MICER MASCO;C/;162;4
726743.932;4372900.35099999979;MICER MASCO;C/;162;4
726806.37;4372879.6;MICER MASCO;C/;162;4
726952.276;4372830.6;MICER MASCO;C/;162;4
724715.854;4370743.622;MICER RABASA;C/;154;1
724785.397;4370709.519;MICER RABASA;C/;154;4
724633.164;4370783.881;MICER RABASA;C/;154;4
725799.663;4373002.55599999987;MICER TARAZONA;C/;0;0
722045.122;4375244.849;MIGUEL AGRAIT;C/;0;0
721994.029;4375245.599;MIGUEL AGRAIT;C/;0;0
722080.653;4375250.099;MIGUEL AGRAIT;C/;0;0
722127.435;4375265.099;MIGUEL AGRAIT;C/;198;4
722188.862;4375285.35099999979;MIGUEL AGRAIT;C/;19;4
727338.032;4370654.717;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727325.088;4370598.34499999974;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727310.007;4370624.45;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727331.07;4370627.331;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727419.692;4370590.16199999955;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727403.747;4370693.596;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727358.645;4370618.142;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727425.468;4370656.371;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727464.434;4370591.113;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727377.762;4370584.64699999988;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727395.223;4370555.247;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727445.054;4370623.398;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
727380.941;4370656.712;MIGUEL ASINS ARBO (COMPOSITOR);C/;0;0
724652.744;4369193.04399999976;MIGUEL CATALA GOMIS (ADVOCAT);C/;0;0
723212.925;4374837.6;MIGUEL GRAU;C/;0;0
723553.581;4371834.871;MIGUEL PAREDES;C/;348;4
723621.831;4371820.371;MIGUEL PAREDES;C/;348;4
723404.148;4371866.143;MIGUEL PAREDES;C/;348;4
723296.8;4371888.872;MIGUEL PAREDES;C/;348;4
723351.425;4371877.372;MIGUEL PAREDES;C/;348;4
723470.831;4371852.121;MIGUEL PAREDES;C/;348;4
724152.816;4374113.553;MIGUEL SERVET;C/;119;1
724212.819;4373981.354;MIGUEL SERVET;C/;121;1
724176.787;4374040.38499999978;MIGUEL SERVET;C/;121;1
724081.666;4374232.39;MIGUEL SERVET;C/;121;2
724118.425;4374170.34;MIGUEL SERVET;C/;121;2
729315.912;4372297.745;MIJARES;C/;351;1
729461.629;4372272.484;MIJARES;C/;350;1
729403.899;4372282.60599999968;MIJARES;C/;350;1
729350.496;4372291.86799999978;MIJARES;C/;350;1
725935.557;4372748.355;MILAGRO;C/;357;1
725895.754;4372750.767;MILAGRO;C/;356;1
725964.057;4372746.854;MILAGRO;C/;357;1
725884.189;4373759.35;MILAGROSA;C/;89;2
725897.949;4373873.47;MILAGROSA;C/;76;2
725884.543;4373798.1;MILAGROSA;C/;89;2
725139.861;4370669.223;MILLARES;C/;172;1
724797.003;4373736.854;MINADOR;C/;209;2
727365.091;4367426.916;MINIATURISTA CRESPI;C/;269;2
721943.237;4375671.168;MINIATURISTA MESEGUER;C/;4;2
722026.395;4375656.422;MINIATURISTA MESEGUER;C/;183;2
722221.986;4375631.18099999987;MINIATURISTA MESEGUER;C/;0;0
722411.203;4375694.707;MINIATURISTA MESEGUER;C/;27;9
722368.657;4375672.454;MINIATURISTA MESEGUER;C/;23;9
722040.315;4375677.292;MINIATURISTA MESEGUER;C/;179;4
722102.334;4375647.70299999975;MINIATURISTA MESEGUER;C/;344;4
722260.834;4375606.415;MINIATURISTA MESEGUER;C/;179;3
726104.691;4374254.348;MINISTRO LUIS MAYANS;C/;73;2
726129.948;4374333.43;MINISTRO LUIS MAYANS;C/;72;2
726071.196;4374156.495;MINISTRO LUIS MAYANS;C/;79;2
726055.523;4374095.956;MINISTRO LUIS MAYANS;C/;73;2
725986.477;4373866.12299999967;MINISTRO LUIS MAYANS;C/;74;1
726023.686;4373991.841;MINISTRO LUIS MAYANS;C/;73;1
725980.781;4372389.48599999957;MIÑANA;C/;0;0
725944.933;4372365.07199999969;MIÑANA;C/;0;0
725892.114;4372355.67899999954;MIÑANA;C/;0;0
722656.412;4371908.25399999972;MIQUEL ADLERT NOGUEROL;C/;0;0
722579.291;4371882.28799999971;MIQUEL ADLERT NOGUEROL;C/;0;0
723554.546;4373316.139;MIQUEL NAVARRO (ESCULTOR);C/;211;4
725678.698;4372743.051;MIRACLE DEL MOCADORET;C/;0;0
725698.495;4372724.35599999968;MIRACLE DEL MOCADORET;C/;0;0
727068.372;4374279.596;MIRACLE DELS PEIXETS;C/;0;0
728505.077;4371770.801;MIRAMBELL;C/;0;0
724232.598;4374160.85;MIRASOL;C/;296;1
724175.249;4374258.61099999957;MIRASOL;C/;121;2
724211.81;4374197.11099999957;MIRASOL;C/;120;2
725388.381;4373145.00299999956;MIRTO;C/;0;0
725390.697;4373173.792;MIRTO;C/;0;0
727264.243;4374264.03899999987;MISTRAL;C/;83;1
727236.25;4374091.34499999974;MISTRAL;C/;81;1
727226.562;4374028.84499999974;MISTRAL;C/;81;1
727260.301;4374235.937;MISTRAL;C/;81;1
727203.249;4373878.846;MISTRAL;C/;81;1
727190.603;4373799.605;MISTRAL;C/;79;1
727195.874;4373831.346;MISTRAL;C/;81;1
727214.874;4373953.596;MISTRAL;C/;81;1
727248.594;4374171.84499999974;MISTRAL;C/;82;1
727246.094;4374155.09499999974;MISTRAL;C/;81;1
727254.214;4374202.49299999978;MISTRAL;C/;79;1
727270.221;4374306.05599999987;MISTRAL;C/;82;1
727243.344;4374137.09499999974;MISTRAL;C/;81;1
722076.592;4375319.598;MITJAGALTA;C/;106;4
722087.629;4375280.1;MITJAGALTA;C/;106;4
722062.952;4375350.769;MITJAGALTA;C/;120;4
728172.635;4368815.132;MOCHOLINS;C/;353;2
725637.828;4374469.15699999966;MODESTO GONZALEZ LATORRE (ARTISTA FALLER);C/;198;1
725600.05;4374457.359;MODESTO GONZALEZ LATORRE (ARTISTA FALLER);C/;197;1
724455.588;4372526.36199999973;MOGENTE;C/;173;3
727233.862;4368712.497;MOLI DE BONJOCH;C/;326;2
726925.213;4368796.82;MOLI DE BONJOCH;C/;15;2
727443.24;4368580.494;MOLI DE BONJOCH;C/;329;2
724751.666;4368245.071;MOLI DE PALA;C/;165;4
725214.245;4368289.014;MOLI DE PALA;C/;77;2
724874.556;4368210.274;MOLI DE PALA;C/;161;2
725326.584;4368199.95299999975;MOLI DE PALA;C/;155;2
725860.193;4377024.47;MOLI DELS CANYARS;C/;333;2
725813.113;4377490.75;MOLI DELS CANYARS;C/;359;9
725901.175;4377298.718;MOLI DELS CANYARS;C/;22;9
725740.812;4377482.513;MOLI DELS CANYARS;C/;84;9
725902.104;4377339.99199999962;MOLI DELS CANYARS;C/;293;9
726182.9;4376847.659;MOLI DELS CANYARS;C/;31;9
726211.182;4376939.541;MOLI DELS CANYARS;C/;286;9
725967.2;4377332.52199999988;MOLI DELS CANYARS;C/;24;9
726235.877;4370554.36099999957;MOLINA DEL PALAU;C/;268;1
726233.525;4370477.127;MOLINA DEL PALAU;C/;268;1
726237.138;4370593.11199999973;MOLINA DEL PALAU;C/;88;4
723470.172;4371932.94799999986;MOLINA DEL SEGURA;C/;169;2
723431.956;4371871.872;MOLINA DEL SEGURA;C/;258;2
723436.613;4371894.371;MOLINA DEL SEGURA;C/;258;2
726598.796;4370722.625;MOLINA;C/;206;4
726537.091;4373893.244;MOLINELL;C/;76;2
726411.52;4373900.614;MOLINELL;C/;89;1
726610.405;4373884.426;MOLINELL;C/;357;1
726197.633;4373906.591;MOLINELL;C/;357;1
